course_code_section,faculty_name,schedule,room,available_seats
ACT201.1,AhU,RA 11:20 AM - 12:50 PM,NAC206,40
ACT201.2,ARm,ST 04:20 PM - 05:50 PM,NAC309,40
ACT201.3,Asy,ST 01:00 PM - 02:30 PM,NAC410,40
ACT201.4,Asy,ST 09:40 AM - 11:10 AM,NAC206,40
ACT201.5,AWKm,RA 02:40 PM - 04:10 PM,NAC410,40
ACT201.6,FI,MW 01:00 PM - 02:30 PM,NAC310,40
ACT201.7,FI,MW 02:40 PM - 04:10 PM,NAC206,40
ACT201.8,IAC,MW 08:00 AM - 09:30 AM,NAC406,40
ACT201.9,MdM,MW 11:20 AM - 12:50 PM,NAC620,40
ACT201.10,MIBS,MW 08:00 AM - 09:30 AM,NAC411,40
ACT201.11,MNl1,MW 09:40 AM - 11:10 AM,NAC510,40
ACT201.12,NHO,MW 01:00 PM - 02:30 PM,NAC411,40
ACT201.13,NHO,MW 11:20 AM - 12:50 PM,NAC508,40
ACT201.14,NHO,ST 09:40 AM - 11:10 AM,NAC411,40
ACT201.15,NHO,ST 11:20 AM - 12:50 PM,NAC411,40
ACT201.16,NNh,MW 08:00 AM - 09:30 AM,NAC309,40
ACT201.17,NNh,MW 09:40 AM - 11:10 AM,NAC309,40
ACT201.18,NNh,MW 11:20 AM - 12:50 PM,NAC310,40
ACT201.19,Rby,MW 04:20 PM - 05:50 PM,NAC310,40
ACT201.20,SHA1,ST 01:00 PM - 02:30 PM,NAC507,40
ACT201.21,TBA,MW 01:00 PM - 02:30 PM,OAT601,40
ACT201.22,TBA,MW 02:40 PM - 04:10 PM,NAC510,40
ACT201.23,TBA,ST 01:00 PM - 02:30 PM,NAC509,40
ACT201.24,TBA,ST 02:40 PM - 04:10 PM,NAC510,40
ACT201.25,TsA,ST 08:00 AM - 09:30 AM,NAC620,40
ACT201.26,AZR,ST 08:00 AM - 09:30 AM,NAC206,40
ACT201.27,Hmm,ST 02:40 PM - 04:10 PM,NAC411,40
ACT201.28,Hmm,ST 04:20 PM - 05:50 PM,NAC410,40
ACT201.29,KSR,RA 02:40 PM - 04:10 PM,NAC215,40
ACT201.30,MOB,RA 09:40 AM - 11:10 AM,NAC410,40
ACT201.31,MSKN,RA 02:40 PM - 04:10 PM,NAC310,40
ACT202.1,AhU,ST 04:20 PM - 05:50 PM,NAC206,40
ACT202.2,FI,ST 01:00 PM - 02:30 PM,NAC411,40
ACT202.3,FI,ST 02:40 PM - 04:10 PM,NAC310,40
ACT202.4,IAC,ST 08:00 AM - 09:30 AM,NAC310,40
ACT202.5,IAC,ST 09:40 AM - 11:10 AM,NAC310,40
ACT202.6,MGR,MW 08:00 AM - 09:30 AM,NAC410,40
ACT202.7,MIBS,ST 08:00 AM - 09:30 AM,NAC410,40
ACT202.8,MRE,RA 11:20 AM - 12:50 PM,NAC410,40
ACT202.9,Rby,MW 01:00 PM - 02:30 PM,NAC509,40
ACT202.10,RMH1,MW 08:00 AM - 09:30 AM,NAC508,40
ACT202.11,RMH1,ST 08:00 AM - 09:30 AM,NAC507,40
ACT202.12,SHA1,MW 01:00 PM - 02:30 PM,NAC508,40
ACT202.13,SHA1,MW 02:40 PM - 04:10 PM,NAC410,40
ACT202.14,Sys,ST 02:40 PM - 04:10 PM,NAC509,40
ACT202.15,TsA,RA 08:00 AM - 09:30 AM,NAC510,40
ACT202.16,TsA,RA 09:40 AM - 11:10 AM,NAC510,40
ACT202.17,AUL,RA 08:00 AM - 09:30 AM,NAC206,40
ACT202.18,KHM,RA 01:00 PM - 02:30 PM,NAC309,40
ACT202.19,KHM,RA 11:20 AM - 12:50 PM,NAC309,40
ACT202.20,MFRN,RA 08:00 AM - 09:30 AM,NAC310,40
ACT202.21,MFRN,RA 09:40 AM - 11:10 AM,NAC310,40
ACT202.22,MhMR,RA 01:00 PM - 02:30 PM,NAC410,40
ACT202.23,TBA,ST 04:20 PM - 05:50 PM,NAC411,40
ACT202.24,RQR,RA 11:20 AM - 12:50 PM,NAC510,40
ACT202.25,RQR,RA 09:40 AM - 11:10 AM,NAC507,40
ACT310.1,MGR,MW 09:40 AM - 11:10 AM,NAC307,40
ACT310.2,Rby,ST 02:40 PM - 04:10 PM,NAC309,40
ACT310.3,SHA1,ST 04:20 PM - 05:50 PM,NAC508,40
ACT320.1,MGR,ST 09:40 AM - 11:10 AM,NAC410,40
ACT320.2,RMH1,MW 09:40 AM - 11:10 AM,NAC411,40
ACT360.1,MIBS,MW 09:40 AM - 11:10 AM,NAC310,40
ACT360.2,Rby,ST 01:00 PM - 02:30 PM,NAC310,40
ACT370.1,RMH1,ST 11:20 AM - 12:50 PM,NAC413,40
ACT370.2,KSR,RA 01:00 PM - 02:30 PM,NAC310,40
ACT380.1,Fjm,MW 04:20 PM - 05:50 PM,NAC510,40
ACT410.1,AhU,ST 02:40 PM - 04:10 PM,NAC206,40
ACT430.1,MGR,ST 08:00 AM - 09:30 AM,NAC406,40
AMCS502.1,MLA,T 07:00 PM - 10:10 PM,SAC315,40
AMCS504.1,PNG,S 07:00 PM - 10:10 PM,SAC315,40
AMCS505/MAT483.1,MTH,ST 04:20 PM - 05:50 PM,SAC315,40
ANT101.1,BSq,MW 11:20 AM - 12:50 PM,NAC991,40
ANT101.2,BSq,MW 02:40 PM - 04:10 PM,NAC315,40
ANT101.3,MHR3,MW 04:20 PM - 05:50 PM,NAC601,40
ANT101.4,RJS,RA 09:40 AM - 11:10 AM,NAC517,60
ANT101.5,MTE,MW 01:00 PM - 02:30 PM,NAC517,60
ANT101.6,TZf,ST 01:00 PM - 02:30 PM,NAC517,60
ANT101.7,RSP,RA 04:20 PM - 05:50 PM,NAC604,40
ARC111.1,ASAA,STR 09:40 AM - 12:50 PM,OAT803,15
ARC111.2,SQR,STR 09:40 AM - 12:50 PM,OAT803_V,15
ARC111.3,TBA,STR 09:40 AM - 12:50 PM,OAT803_V1,15
ARC111.4,TBA,STR 09:40 AM - 12:50 PM,OAT803_V2,15
ARC112.1,AHS1,STR 09:40 AM - 12:50 PM,LIB913,15
ARC112.2,TBA,STR 09:40 AM - 12:50 PM,LIB913_V,15
ARC112.3,TBA,STR 09:40 AM - 12:50 PM,LIB910,15
ARC121.1,AHS1,MW 09:40 AM - 12:50 PM,OAT803,15
ARC121.2,TBA,MW 09:40 AM - 12:50 PM,OAT803_V,15
ARC121.3,TBA,MW 09:40 AM - 12:50 PM,OAT803_V1,15
ARC121.4,TBA,MW 09:40 AM - 12:50 PM,OAT803_V2,15
ARC122.1,SIU,MW 09:40 AM - 12:50 PM,LIB913,15
ARC122.2,SNF,MW 09:40 AM - 12:50 PM,LIB910,15
ARC122.3,TBA,MW 09:40 AM - 12:50 PM,LIB913_V,15
ARC123.1,RMY,MW 09:40 AM - 12:50 PM,LIB906,15
ARC123.2,RMY,MW 01:00 PM - 04:10 PM,LIB906,15
ARC123.3,AHS1,MW 01:00 PM - 04:10 PM,LIB906_V,15
ARC131.1,SIK3,ST 08:00 AM - 09:30 AM,SAC201,40
ARC131.2,AKD1,ST 01:00 PM - 02:30 PM,SAC201,40
ARC131.3,AKD1,ST 02:40 PM - 04:10 PM,SAC201,40
ARC131.4,AHS1,ST 01:00 PM - 02:30 PM,LIB908,40
ARC133.1,RMY,W 08:00 AM - 09:30 AM,OAT901,40
ARC133.2,SNF,M 02:40 PM - 04:10 PM,LIB908,40
ARC200.1,MTM2,M 01:00 PM - 04:10 PM,OAT901,15
ARC200.2,MTM2,W 01:00 PM - 04:10 PM,OAT901,15
ARC213.1,AKD1,STR 09:40 AM - 12:50 PM,LIB905,15
ARC213.2,TBA,STR 09:40 AM - 12:50 PM,LIB905_V,15
ARC214.1,SJD,STR 09:40 AM - 12:50 PM,LIB901,15
ARC214.2,SNF,STR 09:40 AM - 12:50 PM,LIB901_V,15
ARC214.3,TBA,STR 09:40 AM - 12:50 PM,LIB901_v1,0
ARC215.1,HUR,STR 09:40 AM - 12:50 PM,OAT1001,15
ARC241.1,SQR,ST 02:40 PM - 04:10 PM,OAT901,40
ARC242.1,SIK3,ST 02:40 PM - 04:10 PM,LIB907,40
ARC251.1,MTM2,ST 01:00 PM - 02:30 PM,NAC413,40
ARC251.2,MTM2,ST 02:40 PM - 04:10 PM,NAC413,0
ARC261.1,SIU,ST 01:00 PM - 02:30 PM,SAC203,40
ARC262.2,SIU,MW 01:00 PM - 02:30 PM,SAC203,40
ARC263.1,MFN,ST 01:00 PM - 02:30 PM,SAC204,40
ARC264.1,HUR,M 09:40 AM - 12:50 PM,LIB907,35
ARC271.1,AKD1,MW 02:40 PM - 04:10 PM,SAC201,40
ARC271.2,NTL,MW 08:00 AM - 09:30 AM,SAC201,40
ARC272.1,MUN,MW 01:00 PM - 02:30 PM,LIB907,40
ARC273.1,NTL,M 09:40 AM - 12:50 PM,LIB1002,15
ARC273.2,NTL,M 09:40 AM - 12:50 PM,LIB1002_V,15
ARC281.1,NMSN,M 02:40 PM - 05:40 PM,Upper Plaza,40
ARC282.1,NMSN,W 02:40 PM - 05:40 PM,TBA_V,40
ARC283.1,TMY,W 02:40 PM - 05:40 PM,NAC413,40
ARC293.1,ASAA,ST 02:40 PM - 05:50 PM,LIB906,20
ARC310.1,SNF,MW 01:00 PM - 02:30 PM,LIB908,35
ARC316.1,SIU,STR 09:40 AM - 12:50 PM,OAT1002,15
ARC316.2,RMY,STR 09:40 AM - 12:50 PM,OAT1003,15
ARC316.3,TBA,STR 09:40 AM - 12:50 PM,OAT1002_V,15
ARC317.1,SSIM,STWR 09:40 AM - 12:50 PM,LIB904,15
ARC317.2,NTL,STWR 09:40 AM - 12:50 PM,LIB904_V,15
ARC317.3,TBA,STWR 09:40 AM - 12:50 PM,LIB904_V1,0
ARC318.1,MUN,STWR 09:40 AM - 12:50 PM,LIB902,15
ARC318.2,TBA,STWR 09:40 AM - 12:50 PM,LIB902_V,15
ARC318.3,TBA,STWR 09:40 AM - 12:50 PM,LIB902_V1,0
ARC324.1,HUR,ST 01:00 PM - 04:10 PM,OAT902,15
ARC324.2,MZC,ST 01:00 PM - 04:10 PM,OAT902_V,15
ARC334.1,AHS1,W 08:00 AM - 09:30 AM,SAC204,40
ARC343.1,MUN,MW 02:40 PM - 04:10 PM,LIB907,40
ARC344.1,HUR,ST 08:00 AM - 09:30 AM,OAT901,40
ARC384.1,TMY,MW 01:00 PM - 02:30 PM,NAC413,40
ARC410.1,SJD,ST 08:00 AM - 09:30 AM,LIB908,35
ARC419.1,NAW,STWR 09:40 AM - 12:50 PM,LIB903,15
ARC419.2,MTM2,STWR 09:40 AM - 12:50 PM,LIB903_V,15
ARC437.1,HUR,R 08:00 AM - 09:30 AM,LIB908,40
ARC438.1,SSIM,MW 08:00 AM - 09:30 AM,SAC201,0
ARC438.2,SSIM,MW 01:00 PM - 02:30 PM,SAC201,40
ARC445.2,SIK3,ST 01:00 PM - 02:30 PM,LIB907,40
ARC453.1,NAW,MW 08:00 AM - 09:30 AM,LIB907,40
ARC455.1,NTL,MW 02:40 PM - 04:10 PM,SAC203,40
ARC474.1,MFN,ST 08:00 AM - 09:30 AM,LIB907,40
ARC492.1,SJD,R 08:00 AM - 09:30 AM,LIB907,40
ARC500.1,MFN,R 01:20 PM - 04:20 PM,TBA,35
ARC510.1,MZC,STR 09:40 AM - 12:50 PM,OAT903,15
ARC510.2,TBA,STR 09:40 AM - 12:50 PM,OAT903_V1,0
ARC535.1,AHS1,S 02:40 PM - 04:10 PM,TBA,40
ARC576.1,ASAA,ST 08:00 AM - 09:30 AM,NAC993,40
ARC598.1,SSIM,R 08:00 AM - 09:30 AM,OAT901,20
BBT203.1,OAH,ST 02:40 PM - 04:10 PM,LIB601,40
BBT203.2,OAH,RA 11:20 AM - 12:50 PM,LIB601,40
BBT203.3,MSIM,RA 08:00 AM - 09:30 AM,LIB601,40
BBT221.1,HML,ST 11:20 AM - 12:50 PM,SAC802,40
BBT221.2,HML,ST 01:00 PM - 02:30 PM,SAC316,40
BBT221.3,NTA,ST 04:20 PM - 05:50 PM,SAC404,40
BBT221.4,PYN,MW 11:20 AM - 12:50 PM,SAC201,40
BBT221.5,NRO,RA 09:40 AM - 11:10 AM,SAC405,40
BBT230.1,OAH,ST 11:20 AM - 12:50 PM,LIB601,40
BBT230.2,PYN,ST 01:00 PM - 02:30 PM,LIB601,40
BBT230.3,OAH,RA 02:40 PM - 04:10 PM,LIB601,40
BBT230.4,OAH,RA 09:40 AM - 11:10 AM,LIB601,40
BBT312.1,MSH3,ST 08:00 AM - 09:30 AM,SAC404,40
BBT312.2,MSH3,ST 09:40 AM - 11:10 AM,SAC404,40
BBT312.3,MSH3,MW 09:40 AM - 11:10 AM,SAC405,40
BBT312.4,MSH3,MW 01:00 PM - 02:30 PM,SAC404,40
BBT312L.1,IJN,R 11:20 AM - 02:20 PM,SAC412,20
BBT312L.2,IJN,R 11:20 AM - 02:20 PM,SAC412_V,20
BBT312L.3,MAKN,S 11:20 AM - 02:20 PM,SAC412,20
BBT312L.4,MAKN,S 11:20 AM - 02:20 PM,SAC412_V,20
BBT312L.5,MAKN,T 11:20 AM - 02:20 PM,SAC412,20
BBT314.1,KNH,ST 11:20 AM - 12:50 PM,SAC404,40
BBT314.2,MAKN,MW 08:00 AM - 09:30 AM,SAC404,40
BBT314.3,MAKN,ST 02:40 PM - 04:10 PM,SAC511,40
BBT314.4,MAKN,MW 02:40 PM - 04:10 PM,SAC407,40
BBT314L.1,CAK,T 02:40 PM - 05:40 PM,SAC414,20
BBT314L.2,CAK,T 02:40 PM - 05:40 PM,SAC414_V,20
BBT314L.3,CAK,W 02:40 PM - 05:40 PM,SAC414,20
BBT314L.4,CAK,W 02:40 PM - 05:40 PM,SAC414_V,20
BBT315.1,SMDA,ST 11:20 AM - 12:50 PM,SAC403,40
BBT315.2,SMDA,ST 02:40 PM - 04:10 PM,SAC407,40
BBT315.3,MAKN,ST 08:00 AM - 09:30 AM,SAC403,40
BBT315.4,SMDA,MW 02:40 PM - 04:10 PM,SAC406,40
BBT316.1,KNH,MW 09:40 AM - 11:10 AM,SAC404,40
BBT316.2,KNH,MW 11:20 AM - 12:50 PM,SAC404,40
BBT316.3,KNH,MW 02:40 PM - 04:10 PM,SAC404,40
BBT316L.1,NRO,S 08:00 AM - 11:00 AM,SAC414,20
BBT316L.2,NRO,S 11:20 AM - 02:20 PM,SAC414,20
BBT316L.3,NRO,S 11:20 AM - 02:20 PM,SAC414_V,20
BBT317.1,SDL,ST 11:20 AM - 12:50 PM,SAC402,40
BBT317.2,SDL,MW 09:40 AM - 11:10 AM,SAC402,40
BBT317.3,MSH3,MW 08:00 AM - 09:30 AM,SAC405,40
BBT318.1,SDL,ST 09:40 AM - 11:10 AM,SAC402,40
BBT318.2,SDL,MW 11:20 AM - 12:50 PM,SAC402,40
BBT318.3,MALM,ST 02:40 PM - 04:10 PM,SAC316,40
BBT318.4,MALM,MW 02:40 PM - 04:10 PM,NAC301,40
BBT335.1,IJN,MW 09:40 AM - 11:10 AM,SAC407,40
BBT335.2,IJN,MW 01:00 PM - 02:30 PM,SAC406,40
BBT335.3,IJN,ST 04:20 PM - 05:50 PM,SAC316,40
BBT413.1,CAK,ST 09:40 AM - 11:10 AM,SAC405,40
BBT413.2,CAK,ST 01:00 PM - 02:30 PM,SAC406,40
BBT413L.1,CAK,S 02:40 PM - 05:40 PM,SAC412,20
BBT413L.52,CAK,S 02:40 PM - 05:40 PM,SAC412_V,20
BBT415.1,CAK,MW 11:20 AM - 12:50 PM,SAC403,40
BBT415.2,CAK,MW 01:00 PM - 02:30 PM,SAC403,40
BBT415L.1,IJN,W 02:40 PM - 05:40 PM,SAC412,20
BBT416/MIC311.1,MQN,MW 11:20 AM - 12:50 PM,LIB601,40
BBT416/MIC311.2,MQN,MW 02:40 PM - 04:10 PM,LIB601,40
BBT417.1,IJN,ST 09:40 AM - 11:10 AM,SAC407,40
BBT419.1,SDL,ST 02:40 PM - 04:10 PM,SAC402,40
BBT421.1,KNH,ST 02:40 PM - 04:10 PM,SAC404,40
BBT422.1,TBA,TBA,TBA,45
BBT422.2,TBA,TBA,TBA,45
BBT422.3,TBA,TBA,TBA,45
BBT422.4,TBA,TBA,TBA,45
BBT422.5,TBA,TBA,TBA,45
BBT423.1,MSH3,ST 01:00 PM - 02:30 PM,SAC404,40
BBT424.1,SMDA,ST 04:20 PM - 05:50 PM,SAC406,40
BBT425.1,SDL,MW 02:40 PM - 04:10 PM,SAC402,40
BBT427.1,IJN,ST 01:00 PM - 02:30 PM,SAC403,40
BBT601.1,IQM,R 07:00 PM - 10:10 PM,SAC404,40
BBT608/BBT609.1,AWN,S 07:00 PM - 10:10 PM,SAC404,40
BBT615/BBT616.1,IQM,M 07:00 PM - 10:10 PM,SAC404,40
BBT622/BBT623.1,SRS1,W 07:00 PM - 10:10 PM,SAC404,40
BBT631.1,CQA,T 07:00 PM - 10:10 PM,SAC404,40
BBT638/BBT639.1,SBI,T 07:00 PM - 10:10 PM,SAC405,40
BBT654.1,MALM,S 07:00 PM - 10:10 PM,SAC405,40
BBT671.1,OAH,S 07:00 PM - 10:10 PM,LIB611,40
BBT685.1,RHS,F 09:00 AM - 12:30 PM,NAC512,40
BBT701.1,TBA,TBA,TBA,45
BBT701.2,TBA,TBA,TBA,45
BBT702.1,TBA,TBA,TBA,45
BBT702.2,TBA,TBA,TBA,45
BEN205.1,NJb,ST 09:40 AM - 11:10 AM,NAC313,40
BEN205.2,NJb,ST 01:00 PM - 02:30 PM,NAC213,40
BEN205.3,Snj,ST 01:00 PM - 02:30 PM,NAC314,40
BEN205.4,Snj,ST 02:40 PM - 04:10 PM,NAC314,40
BEN205.5,Rme,ST 04:20 PM - 05:50 PM,NAC514,40
BEN205.6,NJb,MW 09:40 AM - 11:10 AM,NAC302,40
BEN205.7,Rme,MW 04:20 PM - 05:50 PM,NAC514,40
BEN205.8,TBA,RA 09:40 AM - 11:10 AM,NAC211,40
BEN205.9,TBA,RA 11:20 AM - 12:50 PM,NAC415,40
BEN205.10,TBA,RA 11:20 AM - 12:50 PM,NAC509,40
BEN205.11,TBA,RA 02:40 PM - 04:10 PM,NAC514,40
BEN205.12,TBA,RA 04:20 PM - 05:50 PM,NAC311,40
BEN205.13,TBA,RA 04:20 PM - 05:50 PM,NAC408,40
BEN205.14,TBA,RA 04:20 PM - 05:50 PM,NAC514,40
BEN205.15,NJb,MW 01:00 PM - 02:30 PM,NAC507,40
BIO103.1,SKK,ST 02:40 PM - 04:10 PM,SAC406,40
BIO103.2,FSS1,ST 09:40 AM - 11:10 AM,SAC401,0
BIO103.3,MTO,ST 09:40 AM - 11:10 AM,SAC511,0
BIO103.4,FZD,ST 09:40 AM - 11:10 AM,SAC513,0
BIO103.5,KFR,ST 01:00 PM - 02:30 PM,SAC513,0
BIO103.7,KFR,ST 02:40 PM - 04:10 PM,NAC301,0
BIO103.8,HMS,MW 04:20 PM - 05:50 PM,SAC406,40
BIO103.9,HMS,MW 06:00 PM - 07:30 PM,NAC301,40
BIO103.10,FZD,MW 02:40 PM - 04:10 PM,SAC802,0
BIO103.11,APZ,RA 09:40 AM - 11:10 AM,SAC316,0
BIO103.12,HIM,RA 09:40 AM - 11:10 AM,SAC802,40
BIO103.14,MSIM,RA 11:20 AM - 12:50 PM,SAC802,0
BIO103.15,FMJ,RA 01:00 PM - 02:30 PM,SAC401,40
BIO103.16,APZ,RA 01:00 PM - 02:30 PM,SAC802,0
BIO103.17,MRIS,RA 01:00 PM - 02:30 PM,NAC509,0
BIO103.18,FMJ,RA 04:20 PM - 05:50 PM,SAC407,0
BIO103.19,MRIS,RA 04:20 PM - 05:50 PM,SAC401,0
BIO103.20,NTA,RA 02:40 PM - 04:10 PM,SAC404,40
BIO103.21,THN,RA 02:40 PM - 04:10 PM,SAC405,0
BIO103.22,APZ,RA 08:00 AM - 09:30 AM,SAC405,0
BIO103.24,HIM,RA 08:00 AM - 09:30 AM,SAC802,40
BIO103.25,FMJ,RA 06:00 PM - 07:30 PM,SAC207,40
BIO103.26,HIM,RA 06:00 PM - 07:30 PM,SAC304,40
BIO103.28,SMD1,ST 08:00 AM - 09:30 AM,SAC511,0
BIO103.29,SMD1,ST 09:40 AM - 11:10 AM,NAC301,0
BIO103.30,SUBK,ST 01:00 PM - 02:30 PM,NAC301,40
BIO103.31,SUBK,ST 04:20 PM - 05:50 PM,SAC401,40
BIO103.32,SUBK,ST 06:00 PM - 07:30 PM,NAC301,40
BIO103.33,BUN,RA 08:00 AM - 09:30 AM,SAC316,40
BIO103.34,BUN,RA 09:40 AM - 11:10 AM,SAC511,40
BIO103.36,MRIS,RA 06:00 PM - 07:30 PM,LIB601,0
BIO103.37,RHS,RA 02:40 PM - 04:10 PM,SAC402,40
BIO103.38,RHS,RA 04:20 PM - 05:50 PM,SAC404,40
BIO103.39,AWN,ST 01:00 PM - 02:30 PM,NAC993,0
BIO103.40,AWN,ST 04:20 PM - 05:50 PM,SAC511,0
BIO103.42,MBMD,RA 08:00 AM - 09:30 AM,NAC620,40
BIO103.43,MBMD,RA 09:40 AM - 11:10 AM,SAC201,40
BIO103.45,NIA,RA 08:00 AM - 09:30 AM,NAC604,40
BIO103.46,NIA,RA 11:20 AM - 12:50 PM,SAC201,40
BIO103.47,NIA,RA 02:40 PM - 04:10 PM,SAC407,40
BIO103.48,AAM4,RA 04:20 PM - 05:50 PM,SAC511,0
BIO103.49,TBA,ST 06:00 PM - 07:30 PM,LIB601,40
BIO103.50,AAM4,RA 11:20 AM - 12:50 PM,NAC307,0
BIO103.51,TBA,MW 06:00 PM - 07:30 PM,LIB601,40
BIO103.52,AAM4,RA 06:00 PM - 07:30 PM,NAC202,40
BIO103L.1,KLQ,M 11:20 AM - 02:20 PM,SAC415,10
BIO103L.2,KLQ,M 11:20 AM - 02:20 PM,SAC415_v1,20
BIO103L.3,KLQ,M 02:40 PM - 05:40 PM,SAC415,10
BIO103L.4,KMRH,S 08:00 AM - 11:00 AM,SAC415,20
BIO103L.5,KMRH,S 08:00 AM - 11:00 AM,SAC415_v1,10
BIO103L.6,NTA,S 11:20 AM - 02:20 PM,SAC415,20
BIO103L.7,NTA,S 11:20 AM - 02:20 PM,SAC415_v1,10
BIO103L.8,MTO,S 02:40 PM - 05:40 PM,SAC415,10
BIO103L.9,MTO,S 02:40 PM - 05:40 PM,SAC415_v1,20
BIO103L.10,SRS1,M 08:00 AM - 11:00 AM,SAC415,10
BIO103L.11,SRS1,M 08:00 AM - 11:00 AM,SAC415_v1,10
BIO103L.12,KMRH,T 08:00 AM - 11:00 AM,SAC415,10
BIO103L.13,KMRH,T 08:00 AM - 11:00 AM,SAC415_v1,10
BIO103L.14,NTA,T 11:20 AM - 02:20 PM,SAC415,20
BIO103L.15,NTA,T 11:20 AM - 02:20 PM,SAC415_v1,20
BIO103L.16,FDDN,T 02:40 PM - 05:40 PM,SAC415,20
BIO103L.17,MTO,T 02:40 PM - 05:40 PM,SAC415_v1,20
BIO103L.18,KMRH,W 08:00 AM - 11:00 AM,SAC415,20
BIO103L.19,KMRH,W 08:00 AM - 11:00 AM,SAC415_v1,20
BIO103L.20,KSP,W 11:20 AM - 02:20 PM,SAC415,20
BIO103L.21,THN,W 11:20 AM - 02:20 PM,SAC415_v1,10
BIO103L.22,SRS1,W 02:40 PM - 05:40 PM,SAC415,10
BIO103L.23,SRS1,W 02:40 PM - 05:40 PM,SAC415_v1,10
BIO103L.24,FDDN,R 08:00 AM - 11:00 AM,SAC415,0
BIO103L.25,THN,R 08:00 AM - 11:00 AM,SAC415_v1,20
BIO103L.26,FSS1,R 11:20 AM - 02:20 PM,SAC415,20
BIO103L.27,FSS1,R 11:20 AM - 02:20 PM,SAC415_v1,10
BIO103L.28,FDDN,R 02:40 PM - 05:40 PM,SAC415,10
BIO103L.29,FHO,R 02:40 PM - 05:40 PM,SAC415_v1,10
BIO103L.30,ABE,A 08:00 AM - 11:00 AM,SAC415_v1,10
BIO103L.31,ABE,A 11:20 AM - 02:20 PM,SAC415_v1,20
BIO103L.32,MBRH,A 02:40 PM - 05:40 PM,SAC415,10
BIO103L.33,ABE,A 02:40 PM - 05:40 PM,SAC415_v1,20
BIO201.1,KLQ,ST 11:20 AM - 12:50 PM,SAC407,40
BIO201.2,MAKN,MW 09:40 AM - 11:10 AM,SAC401,40
BIO201.3,HML,MW 08:00 AM - 09:30 AM,SAC407,40
BIO201.4,HML,MW 09:40 AM - 11:10 AM,SAC316,40
BIO201.5,MALM,MW 11:20 AM - 12:50 PM,NAC301,40
BIO201.6,NTA,RA 09:40 AM - 11:10 AM,SAC404,40
BIO201.7,NTA,RA 01:00 PM - 02:30 PM,SAC404,40
BIO201.8,FZD,ST 02:40 PM - 04:10 PM,SAC802,40
BIO201.9,TSHQ,MW 02:40 PM - 04:10 PM,OAT601,40
BIO201.10,TSHQ,MW 04:20 PM - 05:50 PM,SAC404,40
BIO201.11,NRO,ST 02:40 PM - 04:10 PM,NAC307,40
BIO201.13,THN,RA 11:20 AM - 12:50 PM,SAC404,40
BIO201L.1,SMDA,M 08:00 AM - 11:00 AM,SAC414,20
BIO201L.2,SMDA,M 08:00 AM - 11:00 AM,SAC414_V,20
BIO201L.3,SMDA,M 11:20 AM - 02:20 PM,SAC414,20
BIO201L.4,SMDA,M 11:20 AM - 02:20 PM,SAC414_V,20
BIO201L.5,MALM,T 08:00 AM - 11:00 AM,SAC414,20
BIO201L.6,MALM,T 08:00 AM - 11:00 AM,SAC414_V,20
BIO201L.7,MALM,T 11:20 AM - 02:20 PM,SAC414,20
BIO201L.8,MALM,T 11:20 AM - 02:20 PM,SAC414_V,20
BIO201L.9,MALM,W 08:00 AM - 11:00 AM,SAC414,20
BIO201L.10,MALM,W 08:00 AM - 11:00 AM,SAC414_V,20
BIO201L.11,SMDA,W 11:20 AM - 02:20 PM,SAC414,20
BIO201L.12,SMDA,W 11:20 AM - 02:20 PM,SAC414_V,20
BIO202.1,SKK,ST 09:40 AM - 11:10 AM,SAC406,40
BIO202.2,SKK,ST 11:20 AM - 12:50 PM,SAC406,40
BIO202.3,MTO,MW 09:40 AM - 11:10 AM,NAC993,40
BIO202.4,MTO,MW 11:20 AM - 12:50 PM,NAC993,40
BIO202.5,MTO,MW 02:40 PM - 04:10 PM,NAC507,40
BIO202.6,FHO,RA 08:00 AM - 09:30 AM,SAC402,40
BIO202.7,FHO,RA 09:40 AM - 11:10 AM,SAC402,40
BIO202.8,FHO,RA 01:00 PM - 02:30 PM,SAC402,40
BIO202L.1,SKK,M 02:40 PM - 05:40 PM,SAC413,20
BIO202L.2,SKK,M 02:40 PM - 05:40 PM,SAC413_V,20
BIO202L.3,SKK,W 02:40 PM - 05:40 PM,SAC413,20
BIO202L.4,JSJ,S 11:20 AM - 02:20 PM,SAC413,20
BIO202L.5,JSJ,S 11:20 AM - 02:20 PM,SAC413_V,20
BIO202L.6,JSJ,M 11:20 AM - 02:20 PM,SAC413,20
BIO202L.7,JSJ,M 11:20 AM - 02:20 PM,SAC413_V,20
BIO202L.8,JSJ,T 11:20 AM - 02:20 PM,SAC413,20
BIO202L.9,JSJ,W 11:20 AM - 02:20 PM,SAC413,20
BIO202L.10,SBI,M 08:00 AM - 11:00 AM,SAC413,20
BIO202L.11,SRS1,A 08:00 AM - 11:00 AM,SAC413_V,20
BIO202L.12,SRS1,A 11:20 AM - 02:20 PM,SAC413_V,20
BSC201.1,AK,RA 08:00 AM - 09:30 AM,SAC315,40
BUS112.1,Mdt,RA 02:40 PM - 04:10 PM,NAC207,40
BUS112.2,Mdt,RA 04:20 PM - 05:50 PM,NAC207,40
BUS112.3,JER,RA 04:20 PM - 05:50 PM,SAC211,40
BUS112.4,JER,RA 06:00 PM - 07:30 PM,SAC203,40
